FOODON_03307819	ginseng and jasmine tea (instant)
FOODON_03307820	green tea (powdered)
FOODON_03307821	coca tea leaves (food product)
FOODON_03307824	ham and cheese sandwich (food product)
FOODON_03307826	pimiento cheese sandwich spread (low calorie)
FOODON_03307827	chicken (fried)
FOODON_03307828	shrimp (jumbo, french-fried)
FOODON_03307831	cold-pack cheese food with wine (food product)
FOODON_03307834	paella valenciana (precooked, frozen)
FOODON_03307841	tomato (whole, unpeeled, uncored, canned)
FOODON_03307842	tomato (solid pack, canned)
FOODON_03307843	tomato (sliced, frozen)
FOODON_03307844	hamburger pattie (raw, with cheese spread on bun, frozen)
FOODON_03307845	spiced cheese (part-skim)
FOODON_03307846	cheese (shredded)
FOODON_03307847	pickled green tomato (food product)
FOODON_03307848	russian tea (dry)
FOODON_03307850	chinese imperial tea (food product)
FOODON_03307858	tea with maltodextrin (instant)
FOODON_03307859	iced tea mix (grape-flavored, sugar added)
FOODON_03307862	cocklebur tea leaves (food product)
FOODON_03307864	iced tea mix (artificially sweetened)
FOODON_03307865	tea (spent)
FOODON_03307867	tea leaf (food product)
FOODON_03307868	japanese green tea (food product)
FOODON_03307870	chaparral tea (dry)
FOODON_03307871	sunflower seed flour (food product)
FOODON_03307873	mexican tea leaf (dry)
FOODON_03307879	melon seed (food product)
FOODON_03307880	rose black china tea (dry)
FOODON_03307882	sour cream topping (food product)
FOODON_03307883	citrus puree (frozen)
FOODON_03307885	gelatin salad (food product)
FOODON_03307888	egg (dried, fumigated)
FOODON_03307890	crustacean (canned)
FOODON_03307902	brown rice (enriched)
FOODON_03307903	tankage (food product)
FOODON_03307904	skim milk (vitamin a and d fortified, nonfat milk solids added)
FOODON_03307910	green bean (sliced, in sauce, frozen)
FOODON_03307912	bamboo shoot (raw)
FOODON_03307916	cider vinegar (food product)
FOODON_03307918	imitation vinegar (food product)
FOODON_03307919	distilled cider vinegar (food product)
FOODON_03307920	cider vinegar and distilled cider vinegar mixture (food product)
FOODON_03307921	vinegar (instant)
FOODON_03307922	imitation vinegar tablet (food product)
FOODON_03307923	imitation vinegar (powdered)
FOODON_03307924	vinegar (made from pear and peach waste, distilled)
FOODON_03307926	apple wine vinegar (food product)
FOODON_03307928	puerto rican yam (raw)
FOODON_03307929	yam (precooked, frozen)
FOODON_03307931	salt-rising bread starter (food product)
FOODON_03307932	torula yeast (artificially smoke-flavored)
FOODON_03307933	torula yeast (smoked)
FOODON_03307934	torula yeast (artificially bacon-flavored, smoked, dried)
FOODON_03307939	king crab (canned)
FOODON_03307940	snow crab (canned)
FOODON_03307944	tortilla flour (food product)
FOODON_03307945	corn (soy and wheat macaroni)
FOODON_03307950	clam (razor, whole, canned)
FOODON_03307951	clam (minced, canned)
FOODON_03307952	clam juice (food product)
FOODON_03307953	clam broth (food product)
FOODON_03307954	clam (butter, raw)
FOODON_03307955	clam (fried)
FOODON_03307956	seaworm (fried)
FOODON_03307957	clam (butter, canned)
FOODON_03307958	clam (butter, minced, canned)
FOODON_03307960	clam (breaded)
FOODON_03307961	clam strip (breaded, fried)
FOODON_03307962	perch fillet (raw)
FOODON_03307963	fish stick (breaded, cooked, frozen)
FOODON_03307964	herring roe (in brine, canned)
FOODON_03307965	seafood fillet with shrimp and crabmeat (food product)
FOODON_03307966	grouper fillet with shrimp and crab meat (food product)
FOODON_03307967	trout (whole, frozen)
FOODON_03307968	cisco (smoked)
FOODON_03307969	strawberry (artificially sweetened)
FOODON_03307970	imitation milk chocolate (artifically sweetened)
FOODON_03307971	meat (sliced, raw)
FOODON_03307975	durum flour (enriched)
FOODON_03307976	flour (self-rising)
FOODON_03307979	meat (ground, raw)
FOODON_03307981	sprat (canned)
FOODON_03307983	anchovy in brine (food product)
FOODON_03307986	eelpout (raw)
FOODON_03307987	blue catfish (raw)
FOODON_03307992	turbot (raw)
FOODON_03307996	atlantic salmon (raw)
FOODON_03307997	weakfish (raw)
FOODON_03307999	mackerel shark (raw)
FOODON_03308000	porbeagle (raw)
FOODON_03308001	channel catfish (raw)
FOODON_03308006	herring roe (raw)
FOODON_03308007	bonita mackerel (raw)
FOODON_03308012	east indian pomfret (raw)
FOODON_03308013	lobster tail (new zealand, raw)
FOODON_03308014	groper (raw)
FOODON_03308015	new zealand wreckfish (raw)
FOODON_03308016	snapper (raw)
FOODON_03308018	shark flake (food product)
FOODON_03308019	school shark (raw)
FOODON_03308020	mullet (raw)
FOODON_03308021	oyster (shucked, raw)
FOODON_03308022	pacific cod (raw)
FOODON_03308023	atlantic cod (raw)
FOODON_03308024	haddock (raw)
FOODON_03308025	sea trout (raw)
FOODON_03308027	grouper (raw)
FOODON_03308029	bluefin searobin (raw)
FOODON_03308031	trumpeter (raw)
FOODON_03308032	searobin (raw)
FOODON_03308033	jack (raw)
FOODON_03308034	cusk (raw)
FOODON_03308036	mackerel (raw)
FOODON_03308037	dogfish (raw)
FOODON_03308039	sea herring (salted, smoked)
FOODON_03308040	fish (defrosted)
FOODON_03308041	fish sausage (smoked)
FOODON_03308042	flounder (frozen)
FOODON_03308043	fish for seafood salad (food product)
FOODON_03308045	fish skin (food product)
FOODON_03308046	clam strip (fried)
FOODON_03308047	clam (steamed)
FOODON_03308048	clam (cherrystone, raw)
FOODON_03308049	clam strip (breaded, frozen)
FOODON_03308050	clam bouillon (food product)
FOODON_03308051	clam (baby, boiled, frozen)
FOODON_03308053	clam (bay, raw)
FOODON_03308054	clam (minced, water added, frozen)
FOODON_03308057	calico clam (raw)
FOODON_03308058	pollock fillet (frozen)
FOODON_03308059	kipper (frozen)
FOODON_03308060	halibut fillet (frozen)
FOODON_03308066	cod (smoked)
FOODON_03308067	fish spread (food product)
FOODON_03308068	pike perch (raw)
FOODON_03308069	halibut (smoked)
FOODON_03308070	menhaden (raw)
FOODON_03308071	fish fillet (with skin, raw, breaded, frozen)
FOODON_03308072	cod fillet (skinless, raw)
FOODON_03308073	cod fillet (frozen)
FOODON_03308074	ocean perch fillet (with skin, breaded, raw)
FOODON_03308075	fish flesh (comminuted)
FOODON_03308076	fish stick (precooked)
FOODON_03308077	crabmeat au gratin (food product)
FOODON_03308078	shrimp creole (food product)
FOODON_03308079	shrimp hawaiian with pineapple (food product)
FOODON_03308080	shrimp pieces (raw)
FOODON_03308081	whitefish (raw)
FOODON_03308082	fish fillet stuffed with crabmeat and shrimp (food product)
FOODON_03308084	river sardine (raw)
FOODON_03308085	herring (packed in brine, canned)
FOODON_03308087	sardinet (raw)
FOODON_03308088	maine sardine (raw)
FOODON_03308090	pacific herring (raw)
FOODON_03308091	american sardine in oil (canned)
FOODON_03308092	sardine in tomato sauce (canned)
FOODON_03308093	round herring (raw)
FOODON_03308094	japanese pilchard (raw)
FOODON_03308095	atlantic sardine (raw)
FOODON_03308098	maine herring (raw)
FOODON_03308099	norwegian herring (raw)
FOODON_03308100	sardine (raw)
FOODON_03308102	atlantic herring (raw)
FOODON_03308103	sea herring (raw)
FOODON_03308105	alewife (raw)
FOODON_03308106	scotch herring (raw)
FOODON_03308107	horse mackerel (raw)
FOODON_03308108	saury (canned)
FOODON_03308109	herring in tomato sauce (canned)
FOODON_03308112	sild (raw)
FOODON_03308114	sardine fillet (salt-cured)
FOODON_03308115	sardine fillet (raw)
FOODON_03308116	sardine in mustard sauce (food product)
FOODON_03308119	wheat germ (enzyme-deactivated)
FOODON_03308120	american razor clam (raw)
FOODON_03308121	conch (raw)
FOODON_03308122	clam (soft shell, in shell, raw)
FOODON_03308123	clam (hard shell, in shell, raw)
FOODON_03308124	clam (hard shell, shucked, raw)
FOODON_03308125	clam (soft shell, shucked, raw)
FOODON_03308126	clam (hard shell, frozen)
FOODON_03308127	clam (soft shell, frozen)
FOODON_03308128	mussel (shucked, raw)
FOODON_03308129	mussel in shell (raw)
FOODON_03308130	clam (baby, raw)
FOODON_03308132	crayfish tail (raw)
FOODON_03308133	lobster (deep sea, canned)
FOODON_03308134	langostino (without shell, canned)
FOODON_03308137	lobster (royal, raw)
FOODON_03308138	langostino (canned)
FOODON_03308142	lobster newburg (food product)
FOODON_03308145	langostino (frozen)
FOODON_03308146	pacific oyster (raw)
FOODON_03308147	oyster (japanese, frozen)
FOODON_03308149	oyster stew mix (food product)
FOODON_03308150	oyster (frozen, chemically treated)
FOODON_03308151	oyster (eastern, raw)
FOODON_03308152	oyster (french, raw)
FOODON_03308153	oyster chowder (condensed)
FOODON_03308154	oyster croquette (food product)
FOODON_03308155	oyster stew (canned)
FOODON_03308156	oyster (breaded, frozen)
FOODON_03308158	oyster (molded, breaded)
FOODON_03308159	oyster (pan fry, breaded)
FOODON_03308162	oyster (raw, frozen)
FOODON_03308164	oyster (rock, raw)
FOODON_03308165	oyster (bluff, raw)
FOODON_03308167	oyster (pearl, raw)
FOODON_03308168	lobster (spanish, raw)
FOODON_03308169	lobster (shovel, raw)
FOODON_03308170	ornate spiny lobster (raw)
FOODON_03308171	long-legged spiny lobster (raw)
FOODON_03308172	japanese spiny lobster (raw)
FOODON_03308173	painted spiny lobster (raw)
FOODON_03308175	lobster (cape, raw)
FOODON_03308176	burger&apos;s spiny lobster (raw)
FOODON_03308177	gilchrist&apos;s spiny lobster (raw)
FOODON_03308178	parker&apos;s spiny lobster (raw)
FOODON_03308179	cape spiny lobster (raw)
FOODON_03308180	rock lobster (raw)
FOODON_03308183	croaker (raw)
FOODON_03308185	land crab (raw)
FOODON_03308186	eliza crab (raw)
FOODON_03308187	snow crab (raw)
FOODON_03308188	hanasaki crab (raw)
FOODON_03308189	korean crab (raw)
FOODON_03308191	japanese crab (raw)
FOODON_03308192	king crab (raw)
FOODON_03308194	clam (pacific coast littleneck, raw)
FOODON_03308195	clam (littleneck, raw)
FOODON_03308196	clam (quahog, raw)
FOODON_03308197	clam (ocean quahog, raw)
FOODON_03308198	creek chub (raw)
FOODON_03308199	chub (raw)
FOODON_03308200	capelin (raw)
FOODON_03308205	blueback herring (raw)
FOODON_03308209	japanese red salmon (raw)
FOODON_03308212	sockeye salmon (raw)
FOODON_03308215	abalone (raw)
FOODON_03308216	yellowtail flounder (raw)
FOODON_03308217	california yellowtail (raw)
FOODON_03308218	oyster (korean, cooked, frozen)
FOODON_03308219	oyster (maine, raw)
FOODON_03308221	sea salmon in oil (canned)
FOODON_03308222	chum salmon (raw)
FOODON_03308223	salmon steak (raw)
FOODON_03308224	bear crab (raw)
FOODON_03308225	lobster (crab, raw)
FOODON_03308227	escolar (raw)
FOODON_03308228	barracuda (raw)
FOODON_03308229	frigate mackerel (raw)
FOODON_03308230	dover sole (raw)
FOODON_03308232	australian herring (raw)
FOODON_03308233	lobster (deep sea, raw)
FOODON_03308235	sea cray (raw)
FOODON_03308236	chilean baby crawfish (raw)
FOODON_03308238	chiquita crabmeat (food product)
FOODON_03308241	lobster (spring, raw)
FOODON_03308242	lobster (little, raw)
FOODON_03308245	deep sea cray (raw)
FOODON_03308246	crayster (raw)
FOODON_03308247	chilean lobster (raw)
FOODON_03308248	south pacific shellfish (raw)
FOODON_03308251	lumpfish (raw)
FOODON_03308253	chinchard (raw)
FOODON_03308256	atlantic mackerel (raw)
FOODON_03308258	pacific ocean perch (raw)
FOODON_03308259	oyster (cove, raw)
FOODON_03308262	oyster (olympia, raw)
FOODON_03308263	perth herring (raw)
FOODON_03308268	sea salmon (raw)
FOODON_03308269	pompano (raw)
FOODON_03308270	bonito tuna (light meat, raw)
FOODON_03308272	sea bream (raw)
FOODON_03308273	indian pompano (raw)
FOODON_03308274	silver pomfret (raw)
FOODON_03308275	harvestfish (raw)
FOODON_03308276	kahawai (raw)
FOODON_03308280	sea catfish (raw)
FOODON_03308283	snoek (raw)
FOODON_03308286	sole (raw)
FOODON_03308288	atlantic sole (raw)
FOODON_03308289	scrawled sole (raw)
FOODON_03308290	striped sole (raw)
FOODON_03308291	hog choker (raw)
FOODON_03308292	naked sole (raw)
FOODON_03308294	tasmanian small fry (raw)
FOODON_03308295	whitebait fish (raw)
FOODON_03308298	tasmanian lovettia (raw)
FOODON_03308300	japanese chum salmon (canned)
FOODON_03308301	sei (canned)
FOODON_03308302	rock salmon (raw)
FOODON_03308303	salmon steak (frozen)
FOODON_03308304	white king salmon (smoked)
FOODON_03308305	salmon pattie (food product)
FOODON_03308306	salmon croquette (food product)
FOODON_03308307	whiting (breaded)
FOODON_03308308	ocean pike (breaded)
FOODON_03308309	oyster (breaded, pan-fried)
FOODON_03308310	langostino imperial (deviled, frozen)
FOODON_03308311	fish (portion cut)
FOODON_03308312	fish (breaded, raw)
FOODON_03308314	coho salmon (raw)
FOODON_03308315	red rambler salmon (raw)
FOODON_03308316	shad (canned)
FOODON_03308318	chum salmon (frozen)
FOODON_03308324	northern anchovy (raw)
FOODON_03308325	pacific sardine (raw)
FOODON_03308326	sild sardine in oil (smoked)
FOODON_03308327	norwegian sardine in oil (food product)
FOODON_03308328	norwegian sardine (smoked, packed in oil)
FOODON_03308329	sardine in oil (canned)
FOODON_03308330	maine sardine packed in oil (food product)
FOODON_03308331	polish herring (raw)
FOODON_03308332	california pilchard (raw)
FOODON_03308334	norwegian sardine (raw)
FOODON_03308335	portugese sardine (boneless, skinless, raw)
FOODON_03308336	river herring (canned)
FOODON_03308337	great lakes sardine (raw)
FOODON_03308338	india sardine (raw)
FOODON_03308339	maine sardine packed in sild sardine oil (canned)
FOODON_03308340	langostino (raw)
FOODON_03308341	lobster tail (cuban, raw)
FOODON_03308342	lobster (precooked, frozen)
FOODON_03308343	lobster (american, raw)
FOODON_03308345	lobster tomalley (raw)
FOODON_03308349	rock lobster (whole, cooked)
FOODON_03308350	rock lobster tail meat (food product)
FOODON_03308351	lobster (shovel nose, raw)
FOODON_03308352	lobster (bear claw, raw)
FOODON_03308354	rock lobster tail (frozen)
FOODON_03308355	lobster (whole, frozen)
FOODON_03308356	lobster meat (frozen)
FOODON_03308357	fish for seafood cocktail dip (food product)
FOODON_03308358	hake (raw)
FOODON_03308360	langostino (cooked, peeled, frozen)
FOODON_03308361	lobster (stuffed)
FOODON_03308365	lobster (northern, raw)
FOODON_03308366	blue crab (raw)
FOODON_03308367	lobster cantonese (food product)
FOODON_03308368	louisiana crayfish (raw)
FOODON_03308369	lobster (louisiana, raw)
FOODON_03308370	lobster tail (danish, raw)
FOODON_03308371	louisiana spiny lobster (raw)
FOODON_03308374	crayfish (raw)
FOODON_03308376	prawn (river, raw)
FOODON_03308377	lobster tail (deep sea, raw)
FOODON_03308378	langostino cream soup (food product)
FOODON_03308379	trout (smoked)
FOODON_03308382	kipper (food product)
FOODON_03308383	fish stick (french-fried)
FOODON_03308384	fish cocktail spread (food product)
FOODON_03308385	pan trout (raw)
FOODON_03308387	shrimp bouillon (food product)
FOODON_03308388	fish bouillon with fish balls (food product)
FOODON_03308389	fish food (food product)
FOODON_03308391	fish (boned)
FOODON_03308393	bacalao (raw)
FOODON_03308394	fish steak (raw)
FOODON_03308395	halibut steak (breaded, frozen)
FOODON_03308396	cod steak (raw)
FOODON_03308397	haddock steak (raw)
FOODON_03308399	eel in savoury jelly (food product)
FOODON_03308400	cockle in brine (food product)
FOODON_03308401	mussel in brine (food product)
FOODON_03308402	smelt (frozen)
FOODON_03308404	ocean perch fillet (raw)
FOODON_03308405	fish fillet (breaded, precooked)
FOODON_03308407	fish fillet in tomato sauce (food product)
FOODON_03308408	abalone (canned)
FOODON_03308411	fish (breaded, frozen)
FOODON_03308413	perch steak (raw)
FOODON_03308415	langostino bisque (food product)
FOODON_03308416	lobster bisque with langostino (food product)
FOODON_03308417	rock lobster bisque (food product)
FOODON_03308420	langostino soup (food product)
FOODON_03308421	lobsterette (raw)
FOODON_03308422	lobsterette soup (food product)
FOODON_03308425	lobster meat (cooked, frozen in can)
FOODON_03308426	lobster meat (cooked, refrigerated in can)
FOODON_03308427	striped mullet (raw)
FOODON_03308428	atlantic menhaden (raw)
FOODON_03308429	gulf menhaden (raw)
FOODON_03308430	atlantic round herring (raw)
FOODON_03308431	atlantic thread herring (raw)
FOODON_03308432	sardine (scaled)
FOODON_03308433	flatiron herring (raw)
FOODON_03308434	european pilchard (raw)
FOODON_03308435	spanish sardine (raw)
FOODON_03308437	gulf sardine (raw)
FOODON_03308439	pacific sardine (chunk, canned)
FOODON_03308441	jack mackerel (raw)
FOODON_03308442	african pompano (raw)
FOODON_03308443	bluefin tuna (raw)
FOODON_03308444	southern bluefin tuna (raw)
FOODON_03308446	albacore (raw)
FOODON_03308447	big-eyed tuna (raw)
FOODON_03308449	northern bluefin tuna (raw)
FOODON_03308451	little tunny tuna (raw)
FOODON_03308452	kawakawa tuna (raw)
FOODON_03308453	rainbow trout (raw)
FOODON_03308455	lobster (chilean plated, raw)
FOODON_03308456	lobster (south pacific plated, raw)
FOODON_03308457	ocean catfish (raw)
FOODON_03308459	summer flounder (raw)
FOODON_03308460	yellowtail (raw)
FOODON_03308461	yellowfin tuna (raw)
FOODON_03308462	sprat (raw)
FOODON_03308464	cooktown salmon (raw)
FOODON_03308465	tasselfish (raw)
FOODON_03308481	wreckfish (raw)
FOODON_03308482	porgy (raw)
FOODON_03308485	anchovy-flavored black olive spread (food product)
FOODON_03308486	congor eel (raw)
FOODON_03308487	pepper (sweet, strips, canned)
FOODON_03308488	pimiento (sliced, canned)
FOODON_03308489	pepper (sweet red, strips, canned)
FOODON_03308490	pepper (sweet, sliced, canned)
FOODON_03308491	green pepper (sweet, sliced, canned)
FOODON_03308493	seafood salad (food product)
FOODON_03308494	truffle (food product)
FOODON_03308496	shrimp (butterfly, breaded)
FOODON_03308497	cauliflower au gratin (food product)
FOODON_03308499	game bird meat (raw)
FOODON_03308501	spanish olive stuffed with spanish sweet pepper (food product)
FOODON_03308502	olive (stuffed)
FOODON_03308503	imitation stew beef (food product)
FOODON_03308504	imitation wild cherry beverage syrup (food product)
FOODON_03308505	imitation strawberry beverage syrup (food product)
FOODON_03308506	mushroom (home-canned)
FOODON_03308507	mushroom (sliced, in butter sauce, canned)
FOODON_03308508	mushroom (chef-cut, in butter sauce, canned)
FOODON_03308509	mushroom (sliced, with butter and sherry)
FOODON_03308510	mushroom (random cut, raw)
FOODON_03308513	muttonbird (raw)
FOODON_03308514	quail meat (raw)
FOODON_03308515	game meat stock (food product)
FOODON_03308517	reindeer sausage (food product)
FOODON_03308518	inky cap mushroom (raw)
FOODON_03308521	cod fillet (smoked)
FOODON_03308522	cod composite fillet (skinless, breaded)
FOODON_03308524	sardine in soybean oil (canned)
FOODON_03308527	striped bass (raw)
FOODON_03308531	fish dinner (frozen)
FOODON_03308532	sea snail (canned)
FOODON_03308534	lobster (north atlantic, raw)
FOODON_03308535	spiny lobster tail (raw)
FOODON_03308536	langostino colorado (raw)
FOODON_03308537	rock lobster meat (food product)
FOODON_03308539	lobster leg meat (raw)
FOODON_03308540	scallop (calico, raw)
FOODON_03308542	scallop (sea, raw)
FOODON_03308543	scallop (calico bay, raw)
FOODON_03308544	scallop (pacific ocean, raw)
FOODON_03308545	scallop (sea, frozen)
FOODON_03308546	scallop (cape, raw)
FOODON_03308547	scallop (russian, raw)
FOODON_03308548	scallop (deep sea, fried)
FOODON_03308549	scallop (breaded)
FOODON_03308550	scallop (breaded, fried, frozen)
FOODON_03308551	scallop (sea, french-fried)
FOODON_03308552	skate (raw)
FOODON_03308553	brown trout (raw)
FOODON_03308555	chinook salmon (raw)
FOODON_03308556	pink salmon (raw)
FOODON_03308557	salmon (low sodium)
FOODON_03308559	salmon trout (raw)
FOODON_03308560	salmon (cured, smoked)
FOODON_03308565	shrimp cocktail (food product)
FOODON_03308568	shrimp (peeled, cooked, frozen)
FOODON_03308569	shrimp (breaded)
FOODON_03308570	shrimp frankfurter (food product)
FOODON_03308571	shrimp (breaded, frozen)
FOODON_03308572	shrimp meal (food product)
FOODON_03308573	shrimp flour (food product)
FOODON_03308575	scallop (iceland, raw)
FOODON_03308576	japanese snow crabmeat (food product)
FOODON_03308578	arctic crabmeat (food product)
FOODON_03308579	japanese crabmeat (food product)
FOODON_03308580	zuwai crab (raw)
FOODON_03308581	kegani crab (raw)
FOODON_03308582	tanner crab (raw)
FOODON_03308583	rock crab (raw)
FOODON_03308585	red king crab (raw)
FOODON_03308587	blue king crab (raw)
FOODON_03308591	crabmeat (pasteurized, canned)
FOODON_03308592	japanese crabmeat (canned)
FOODON_03308593	dungeness crab (raw)
FOODON_03308595	crab spread (food product)
FOODON_03308596	crab paste (food product)
FOODON_03308597	crabmeat (dressed, artificially colored)
FOODON_03308598	crab finger crabmeat (food product)
FOODON_03308599	crab (in shell, cooked, frozen)
FOODON_03308600	crabmeat (pasteurized)
FOODON_03308601	chilean king crab (raw)
FOODON_03308602	fish flakes (food product)
FOODON_03308604	oriental blue crabmeat (frozen)
FOODON_03308605	crab cake (cooked)
FOODON_03308608	oriental blue crab (raw)
FOODON_03308609	hairy crab (raw)
FOODON_03308610	crabmeat (shredded)
FOODON_03308611	crabmeat (cooked, frozen)
FOODON_03308612	crab (canned, frozen)
FOODON_03308613	atlantic queen crab (raw)
FOODON_03308614	crab imperial (in shell)
FOODON_03308615	crab (stuffed)
FOODON_03308616	crab imperial (food product)
FOODON_03308617	queen crab (raw)
FOODON_03308618	crab (deviled, with flounder flakes)
FOODON_03308619	conger eel (raw)
FOODON_03308621	scorpionfish (raw)
FOODON_03308622	flying fish (raw)
FOODON_03308624	wrasse (raw)
FOODON_03308625	shrimp (headless, raw, frozen)
FOODON_03308626	shrimp (peeled, raw)
FOODON_03308627	shrimp (peeled, cooked)
FOODON_03308628	shellfish (raw)
FOODON_03308629	shellfish (raw, frozen)
FOODON_03308633	fish block (minced)
FOODON_03308636	imitation scallop (breaded)
FOODON_03308637	imitation crab leg (food product)
FOODON_03308638	pollock and deep sea crab blend (food product)
FOODON_03308641	imitation crabmeat from artificially-flavored pollock (food product)
FOODON_03308642	surimi (food product)
FOODON_03308643	pufferfish (raw)
FOODON_03308644	tiger fugu fish (raw)
FOODON_03308646	sardine larva (semidried, boiled)
FOODON_03308647	scallop (bay, raw)
FOODON_03308649	ling (raw)
FOODON_03308654	shellfish (cooked, frozen)
FOODON_03308655	sea snail (raw)
FOODON_03308658	clam (surf, raw)
FOODON_03308659	clam (minced, raw)
FOODON_03308660	shellfish (frozen)
FOODON_03308661	shrimp (alaskan, breaded)
FOODON_03308663	scampi (raw)
FOODON_03308665	shrimp (japanese, deveined, canned)
FOODON_03308666	shrimp (wet-pack, canned)
FOODON_03308668	shrimp (raw, peeled, deveined, frozen)
FOODON_03308669	shrimp pieces (breaded)
FOODON_03308671	shrimp (fantail, raw, breaded, frozen)
FOODON_03308673	shrimp creole with buttered rice (food product)
FOODON_03308675	shrimp (undeveined, raw)
FOODON_03308676	shrimp (fresh-water, raw)
FOODON_03308678	fish flesh (gill area, raw)
FOODON_03308679	fish tail (raw)
FOODON_03308680	oyster stew (food product)
FOODON_03308681	chilean abalone (raw)
FOODON_03308682	south american abalone (raw)
FOODON_03308684	whiting (smoked)
FOODON_03308685	spotted fish (fried, canned)
FOODON_03308688	shrimp and fish frankfurter (food product)
FOODON_03308689	california corbina (raw)
FOODON_03308691	drum (raw)
FOODON_03308693	fish pudding (food product)
FOODON_03308694	oyster (in shell, raw)
FOODON_03308695	clam (stuffed)
FOODON_03308697	mahi mahi (raw)
FOODON_03308698	mussel (stuffed)
FOODON_03308700	pacific blue marlin (raw)
FOODON_03308701	fish (smoke-flavored)
FOODON_03308703	snail (canned)
FOODON_03308704	snail (in shell, canned)
FOODON_03308706	snail shell (food product)
FOODON_03308707	snail (with shell, precooked, frozen)
FOODON_03308708	yellowtail (canned)
FOODON_03308711	tuna (light meat, canned)
FOODON_03308712	bonito tuna (canned)
FOODON_03308714	tuna in agar jelly (diced, canned)
FOODON_03308716	tuna (frozen)
FOODON_03308717	swordfish (frozen)
FOODON_03308719	skipjack tuna (raw)
FOODON_03308723	atlantic skipjack (raw)
FOODON_03308726	yellowtail tuna (in cottonseed oil, smoked)
FOODON_03308728	tuna in jelly (canned)
FOODON_03308729	tuna (spiced in jelly, canned)
FOODON_03308730	tuna (pressed)
FOODON_03308731	tuna loaf (food product)
FOODON_03308732	tuna (packed in brine, canned)
FOODON_03308733	tuna (packed in water, canned)
FOODON_03308735	tuna salad (food product)
FOODON_03308745	clam (hard, raw)
FOODON_03308746	scallop (queen, raw)
FOODON_03308747	scallop roe (raw)
FOODON_03308748	oyster (frozen on half-shell)
FOODON_03308749	mussel (on half shell, frozen)
FOODON_03308753	oyster (select, raw)
FOODON_03308755	oyster (standard, raw)
FOODON_03308756	oyster (count, raw)
FOODON_03308758	rock shell snail (raw)
FOODON_03308759	top shell snail (raw)
FOODON_03308760	cockle (cooked, frozen)
FOODON_03308761	oyster (belon, raw)
FOODON_03308763	mussel (stuffed, on half shell)
FOODON_03308764	clam (whole, raw)
FOODON_03308766	cockle (new zealand, raw)
FOODON_03308767	cockle (common, raw)
FOODON_03308768	cockle (european, raw)
FOODON_03308769	mollusk (raw)
FOODON_03308770	mollusk (raw, frozen)
FOODON_03308771	clam (soft shell, raw)
FOODON_03308773	oyster (korean, raw)
FOODON_03308775	giant owl limpet (raw)
FOODON_03308777	keyhole limpet (raw)
FOODON_03308779	shrimp (dried)
FOODON_03308780	oyster (korean, frozen)
FOODON_03308782	mussel (raw, frozen)
FOODON_03308783	flatfish (raw)
FOODON_03308785	california halibut (raw)
FOODON_03308787	witch flounder (raw)
FOODON_03308789	butter sole (raw)
FOODON_03308790	sea bass (raw)
FOODON_03308791	sea bass fillet (raw)
FOODON_03308792	red grouper (raw)
FOODON_03308793	snapper fillet (raw)
FOODON_03308794	grouper fillet (raw)
FOODON_03308795	pacific crayfish (raw)
FOODON_03308796	lichen (food product)
FOODON_03308797	shrimp log (breaded)
FOODON_03308799	okra shrimp gumbo mix (food product)
FOODON_03308800	seafood gumbo mix (food product)
FOODON_03308801	remoulade mix (instant)
FOODON_03308802	shrimp (western-style, breaded)
FOODON_03308804	gumbo base (shrimp-flavored)
FOODON_03308805	creole base (shrimp-flavored)
FOODON_03308807	shrimp log (food product)
FOODON_03308808	shrimp cutlet (breaded, frozen)
FOODON_03308809	whiskey sour mix (food product)
FOODON_03308810	shrimp log (breaded, frozen)
FOODON_03308811	shrimpburger made from fish (frozen)
FOODON_03308812	shrimp (green, headless, raw)
FOODON_03308813	seafood cocktail (food product)
FOODON_03308814	shrimp newburg (food product)
FOODON_03308816	shrimp roe (raw)
FOODON_03308817	shrimp (rock, raw, headless, frozen)
FOODON_03308818	shrimp (rock, raw)
FOODON_03308819	lobster (spring water, raw)
FOODON_03308820	shrimp (spring water, raw)
FOODON_03308821	shrimp (emperor, raw)
FOODON_03308823	shrimp (fresh-water, frozen)
FOODON_03308825	shrimp (head on, frozen)
FOODON_03308827	shrimp (cooked, frozen)
FOODON_03308828	blue runner (raw)
FOODON_03308829	crab (deviled, with cod flakes)
FOODON_03308830	crabmeat (claw)
FOODON_03308832	crab (deviled, shrimp added, in aluminum shell)
FOODON_03308833	spider crab (raw)
FOODON_03308836	antarctic centolla crab (raw)
FOODON_03308837	red crab (raw)
FOODON_03308839	alaska snow crab (raw)
FOODON_03308841	blue swimmer crab (raw)
FOODON_03308842	western pacific crab (raw)
FOODON_03308844	golden king crab (raw)
FOODON_03308847	crabmeat (flaked)
FOODON_03308849	crabmeat (lump)
FOODON_03308851	crabmeat (special)
FOODON_03308852	south atlantic king crab (raw)
FOODON_03308858	japanese deep sea crab (raw)
FOODON_03308862	stone crab (raw)
FOODON_03308863	chilean stone crab (raw)
FOODON_03308864	red snapper (fillet, frozen)
FOODON_03308865	red spotted snapper (raw)
FOODON_03308870	gray snapper (raw)
FOODON_03308871	queen snapper (raw)
FOODON_03308873	mutton snapper (raw)
FOODON_03308879	spiny dogfish (canned)
